Dataset,Model,Strategy,Fold,Accuracy,Precision_macro,Recall_macro,F1_macro,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_Support,Class1_Precision,Class1_Recall,Class1_F1,Class1_Support,Classification_Report
HASOC,GBERT,DYNAMIC_MIXED,4,0.8966267682263329,0.8256172839506173,0.5920092875750368,0.6253599213858744,0.8685287955996358,0.9012345679012346,0.991358024691358,0.9441504997060552,810.0,0.75,0.1926605504587156,0.30656934306569344,109.0,"{""0"": {""precision"": 0.9012345679012346, ""recall"": 0.991358024691358, ""f1-score"": 0.9441504997060552, ""support"": 810.0}, ""1"": {""precision"": 0.75, ""recall"": 0.1926605504587156, ""f1-score"": 0.30656934306569344, ""support"": 109.0}, ""accuracy"": 0.8966267682263329, ""macro avg"": {""precision"": 0.8256172839506173, ""recall"": 0.5920092875750368, ""f1-score"": 0.6253599213858744, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8832970620239391, ""recall"": 0.8966267682263329, ""f1-score"": 0.8685287955996358, ""support"": 919.0}}"
HASOC,GBERT,DYNAMIC_MIXED,5,0.8954248366013072,0.7783029612756265,0.6117283950617284,0.6472396567183297,0.8735071843519014,0.9066059225512528,0.9827160493827161,0.943127962085308,810.0,0.65,0.24074074074074073,0.35135135135135137,108.0,"{""0"": {""precision"": 0.9066059225512528, ""recall"": 0.9827160493827161, ""f1-score"": 0.943127962085308, ""support"": 810.0}, ""1"": {""precision"": 0.65, ""recall"": 0.24074074074074073, ""f1-score"": 0.35135135135135137, ""support"": 108.0}, ""accuracy"": 0.8954248366013072, ""macro avg"": {""precision"": 0.7783029612756265, ""recall"": 0.6117283950617284, ""f1-score"": 0.6472396567183297, ""support"": 918.0}, ""weighted avg"": {""precision"": 0.8764169904863995, ""recall"": 0.8954248366013072, ""f1-score"": 0.8735071843519014, ""support"": 918.0}}"
HASOC,GELECTRA_BASE,DYNAMIC_MIXED,1,0.8824809575625681,0.44124047878128403,0.5,0.4687861271676301,0.827389660789876,0.8824809575625681,1.0,0.9375722543352601,811.0,0.0,0.0,0.0,108.0,"{""0"": {""precision"": 0.8824809575625681, ""recall"": 1.0, ""f1-score"": 0.9375722543352601, ""support"": 811.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 108.0}, ""accuracy"": 0.8824809575625681, ""macro avg"": {""precision"": 0.44124047878128403, ""recall"": 0.5, ""f1-score"": 0.4687861271676301, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.778772640460547, ""recall"": 0.8824809575625681, ""f1-score"": 0.827389660789876, ""support"": 919.0}}"
HASOC,GELECTRA_BASE,DYNAMIC_MIXED,2,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,GELECTRA_BASE,DYNAMIC_MIXED,3,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,GELECTRA_BASE,DYNAMIC_MIXED,4,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,GELECTRA_BASE,DYNAMIC_MIXED,5,0.8823529411764706,0.4411764705882353,0.5,0.46875,0.8272058823529411,0.8823529411764706,1.0,0.9375,810.0,0.0,0.0,0.0,108.0,"{""0"": {""precision"": 0.8823529411764706, ""recall"": 1.0, ""f1-score"": 0.9375, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 108.0}, ""accuracy"": 0.8823529411764706, ""macro avg"": {""precision"": 0.4411764705882353, ""recall"": 0.5, ""f1-score"": 0.46875, ""support"": 918.0}, ""weighted avg"": {""precision"": 0.7785467128027681, ""recall"": 0.8823529411764706, ""f1-score"": 0.8272058823529411, ""support"": 918.0}}"
HASOC,BERT_GERMAN,DYNAMIC_MIXED,1,0.8879216539717084,0.7320823379076615,0.5953840708772892,0.6238710010688983,0.8649458179399054,0.9031890660592256,0.9778051787916153,0.9390171699230314,811.0,0.5609756097560976,0.21296296296296297,0.3087248322147651,108.0,"{""0"": {""precision"": 0.9031890660592256, ""recall"": 0.9778051787916153, ""f1-score"": 0.9390171699230314, ""support"": 811.0}, ""1"": {""precision"": 0.5609756097560976, ""recall"": 0.21296296296296297, ""f1-score"": 0.3087248322147651, ""support"": 108.0}, ""accuracy"": 0.8879216539717084, ""macro avg"": {""precision"": 0.7320823379076615, ""recall"": 0.5953840708772892, ""f1-score"": 0.6238710010688983, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8629724683652781, ""recall"": 0.8879216539717084, ""f1-score"": 0.8649458179399054, ""support"": 919.0}}"
HASOC,BERT_GERMAN,DYNAMIC_MIXED,2,0.8792165397170838,0.6958444687017729,0.6178615924793295,0.6421452551594944,0.8643203493772351,0.9078179696616102,0.9604938271604938,0.9334133173365327,810.0,0.4838709677419355,0.27522935779816515,0.3508771929824561,109.0,"{""0"": {""precision"": 0.9078179696616102, ""recall"": 0.9604938271604938, ""f1-score"": 0.9334133173365327, ""support"": 810.0}, ""1"": {""precision"": 0.4838709677419355, ""recall"": 0.27522935779816515, ""f1-score"": 0.3508771929824561, ""support"": 109.0}, ""accuracy"": 0.8792165397170838, ""macro avg"": {""precision"": 0.6958444687017729, ""recall"": 0.6178615924793295, ""f1-score"": 0.6421452551594944, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8575348105655879, ""recall"": 0.8792165397170838, ""f1-score"": 0.8643203493772351, ""support"": 919.0}}"
HASOC,BERT_GERMAN,DYNAMIC_MIXED,3,0.8977149075081611,0.8395615346287992,0.5926265715256541,0.6267971936130504,0.8693429374706143,0.9013452914798207,0.9925925925925926,0.9447708578143361,810.0,0.7777777777777778,0.1926605504587156,0.3088235294117647,109.0,"{""0"": {""precision"": 0.9013452914798207, ""recall"": 0.9925925925925926, ""f1-score"": 0.9447708578143361, ""support"": 810.0}, ""1"": {""precision"": 0.7777777777777778, ""recall"": 0.1926605504587156, ""f1-score"": 0.3088235294117647, ""support"": 109.0}, ""accuracy"": 0.8977149075081611, ""macro avg"": {""precision"": 0.8395615346287992, ""recall"": 0.5926265715256541, ""f1-score"": 0.6267971936130504, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8866892969275654, ""recall"": 0.8977149075081611, ""f1-score"": 0.8693429374706143, ""support"": 919.0}}"
HASOC,BERT_GERMAN,DYNAMIC_MIXED,4,0.8998911860718172,0.839236413833188,0.6057707554649451,0.6443378764933535,0.8743030498110725,0.9042792792792793,0.991358024691358,0.9458186101295641,810.0,0.7741935483870968,0.22018348623853212,0.34285714285714286,109.0,"{""0"": {""precision"": 0.9042792792792793, ""recall"": 0.991358024691358, ""f1-score"": 0.9458186101295641, ""support"": 810.0}, ""1"": {""precision"": 0.7741935483870968, ""recall"": 0.22018348623853212, ""f1-score"": 0.34285714285714286, ""support"": 109.0}, ""accuracy"": 0.8998911860718172, ""macro avg"": {""precision"": 0.839236413833188, ""recall"": 0.6057707554649451, ""f1-score"": 0.6443378764933535, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8888501773562675, ""recall"": 0.8998911860718172, ""f1-score"": 0.8743030498110725, ""support"": 919.0}}"
HASOC,BERT_GERMAN,DYNAMIC_MIXED,5,0.8943355119825708,0.7676677740863788,0.6151234567901235,0.65002456423055,0.8736311943764674,0.9074285714285715,0.980246913580247,0.942433234421365,810.0,0.627906976744186,0.25,0.3576158940397351,108.0,"{""0"": {""precision"": 0.9074285714285715, ""recall"": 0.980246913580247, ""f1-score"": 0.942433234421365, ""support"": 810.0}, ""1"": {""precision"": 0.627906976744186, ""recall"": 0.25, ""f1-score"": 0.3576158940397351, ""support"": 108.0}, ""accuracy"": 0.8943355119825708, ""macro avg"": {""precision"": 0.7676677740863788, ""recall"": 0.6151234567901235, ""f1-score"": 0.65002456423055, ""support"": 918.0}, ""weighted avg"": {""precision"": 0.8745436779362908, ""recall"": 0.8943355119825708, ""f1-score"": 0.8736311943764674, ""support"": 918.0}}"
HASOC,XLM_ROBERTA,DYNAMIC_MIXED,1,0.8824809575625681,0.44124047878128403,0.5,0.4687861271676301,0.827389660789876,0.8824809575625681,1.0,0.9375722543352601,811.0,0.0,0.0,0.0,108.0,"{""0"": {""precision"": 0.8824809575625681, ""recall"": 1.0, ""f1-score"": 0.9375722543352601, ""support"": 811.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 108.0}, ""accuracy"": 0.8824809575625681, ""macro avg"": {""precision"": 0.44124047878128403, ""recall"": 0.5, ""f1-score"": 0.4687861271676301, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.778772640460547, ""recall"": 0.8824809575625681, ""f1-score"": 0.827389660789876, ""support"": 919.0}}"
HASOC,XLM_ROBERTA,DYNAMIC_MIXED,2,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,XLM_ROBERTA,DYNAMIC_MIXED,3,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,XLM_ROBERTA,DYNAMIC_MIXED,4,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,XLM_ROBERTA,DYNAMIC_MIXED,5,0.8823529411764706,0.4411764705882353,0.5,0.46875,0.8272058823529411,0.8823529411764706,1.0,0.9375,810.0,0.0,0.0,0.0,108.0,"{""0"": {""precision"": 0.8823529411764706, ""recall"": 1.0, ""f1-score"": 0.9375, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 108.0}, ""accuracy"": 0.8823529411764706, ""macro avg"": {""precision"": 0.4411764705882353, ""recall"": 0.5, ""f1-score"": 0.46875, ""support"": 918.0}, ""weighted avg"": {""precision"": 0.7785467128027681, ""recall"": 0.8823529411764706, ""f1-score"": 0.8272058823529411, ""support"": 918.0}}"
HASOC,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,1,0.8879216539717084,0.8726503759398496,0.5271612549664337,0.5222841858235131,0.8419895839680173,0.8881578947368421,0.998766954377312,0.9402205455600696,811.0,0.8571428571428571,0.05555555555555555,0.10434782608695652,108.0,"{""0"": {""precision"": 0.8881578947368421, ""recall"": 0.998766954377312, ""f1-score"": 0.9402205455600696, ""support"": 811.0}, ""1"": {""precision"": 0.8571428571428571, ""recall"": 0.05555555555555555, ""f1-score"": 0.10434782608695652, ""support"": 108.0}, ""accuracy"": 0.8879216539717084, ""macro avg"": {""precision"": 0.8726503759398496, ""recall"": 0.5271612549664337, ""f1-score"": 0.5222841858235131, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8845130372176361, ""recall"": 0.8879216539717084, ""f1-score"": 0.8419895839680173, ""support"": 919.0}}"
HASOC,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,2,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,3,0.8813928182807399,0.44069640914036995,0.5,0.4684788895315211,0.8258278574984377,0.8813928182807399,1.0,0.9369577790630422,810.0,0.0,0.0,0.0,109.0,"{""0"": {""precision"": 0.8813928182807399, ""recall"": 1.0, ""f1-score"": 0.9369577790630422, ""support"": 810.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 109.0}, ""accuracy"": 0.8813928182807399, ""macro avg"": {""precision"": 0.44069640914036995, ""recall"": 0.5, ""f1-score"": 0.4684788895315211, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.7768533001168655, ""recall"": 0.8813928182807399, ""f1-score"": 0.8258278574984377, ""support"": 919.0}}"
HASOC,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,4,0.8933623503808488,0.7948275862068965,0.5861875637104995,0.6161040068201193,0.8649620078906333,0.9,0.9888888888888889,0.9423529411764706,810.0,0.6896551724137931,0.1834862385321101,0.2898550724637681,109.0,"{""0"": {""precision"": 0.9, ""recall"": 0.9888888888888889, ""f1-score"": 0.9423529411764706, ""support"": 810.0}, ""1"": {""precision"": 0.6896551724137931, ""recall"": 0.1834862385321101, ""f1-score"": 0.2898550724637681, ""support"": 109.0}, ""accuracy"": 0.8933623503808488, ""macro avg"": {""precision"": 0.7948275862068965, ""recall"": 0.5861875637104995, ""f1-score"": 0.6161040068201193, ""support"": 919.0}, ""weighted avg"": {""precision"": 0.8750515928107764, ""recall"": 0.8933623503808488, ""f1-score"": 0.8649620078906333, ""support"": 919.0}}"
HASOC,XLM_ROBERTA_LARGE,DYNAMIC_MIXED,5,0.8932461873638344,0.8032718120805369,0.5743827160493827,0.6000320102432779,0.8619103211066758,0.8982102908277405,0.991358024691358,0.9424882629107981,810.0,0.7083333333333334,0.1574074074074074,0.25757575757575757,108.0,"{""0"": {""precision"": 0.8982102908277405, ""recall"": 0.991358024691358, ""f1-score"": 0.9424882629107981, ""support"": 810.0}, ""1"": {""precision"": 0.7083333333333334, ""recall"": 0.1574074074074074, ""f1-score"": 0.25757575757575757, ""support"": 108.0}, ""accuracy"": 0.8932461873638344, ""macro avg"": {""precision"": 0.8032718120805369, ""recall"": 0.5743827160493827, ""f1-score"": 0.6000320102432779, ""support"": 918.0}, ""weighted avg"": {""precision"": 0.8758718252401632, ""recall"": 0.8932461873638344, ""f1-score"": 0.8619103211066758, ""support"": 918.0}}"
GAHD,GBERT,DYNAMIC_MIXED,1,0.7744429286039108,0.7718237331388991,0.7777477230358167,0.7723469447389733,0.7756548244879032,0.8365384615384616,0.7559241706161137,0.7941908713692946,1266.0,0.7071090047393365,0.7995712754555199,0.7505030181086519,933.0,"{""0"": {""precision"": 0.8365384615384616, ""recall"": 0.7559241706161137, ""f1-score"": 0.7941908713692946, ""support"": 1266.0}, ""1"": {""precision"": 0.7071090047393365, ""recall"": 0.7995712754555199, ""f1-score"": 0.7505030181086519, ""support"": 933.0}, ""accuracy"": 0.7744429286039108, ""macro avg"": {""precision"": 0.7718237331388991, ""recall"": 0.7777477230358167, ""f1-score"": 0.7723469447389733, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7816236442607972, ""recall"": 0.7744429286039108, ""f1-score"": 0.7756548244879032, ""support"": 2199.0}}"
GAHD,GBERT,DYNAMIC_MIXED,2,0.7953615279672579,0.7910035250881272,0.7956332576461804,0.7924375141584232,0.7961681524662466,0.8417085427135679,0.7938388625592417,0.8170731707317073,1266.0,0.7402985074626866,0.797427652733119,0.7678018575851393,933.0,"{""0"": {""precision"": 0.8417085427135679, ""recall"": 0.7938388625592417, ""f1-score"": 0.8170731707317073, ""support"": 1266.0}, ""1"": {""precision"": 0.7402985074626866, ""recall"": 0.797427652733119, ""f1-score"": 0.7678018575851393, ""support"": 933.0}, ""accuracy"": 0.7953615279672579, ""macro avg"": {""precision"": 0.7910035250881272, ""recall"": 0.7956332576461804, ""f1-score"": 0.7924375141584232, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7986819111132623, ""recall"": 0.7953615279672579, ""f1-score"": 0.7961681524662466, ""support"": 2199.0}}"
GAHD,GBERT,DYNAMIC_MIXED,3,0.789449749886312,0.784412374569556,0.7861291862869102,0.7851805495979429,0.7897664970044813,0.8230088495575221,0.8080568720379147,0.8154643284176963,1266.0,0.74581589958159,0.7642015005359056,0.7548967707781895,933.0,"{""0"": {""precision"": 0.8230088495575221, ""recall"": 0.8080568720379147, ""f1-score"": 0.8154643284176963, ""support"": 1266.0}, ""1"": {""precision"": 0.74581589958159, ""recall"": 0.7642015005359056, ""f1-score"": 0.7548967707781895, ""support"": 933.0}, ""accuracy"": 0.789449749886312, ""macro avg"": {""precision"": 0.784412374569556, ""recall"": 0.7861291862869102, ""f1-score"": 0.7851805495979429, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7902571340834227, ""recall"": 0.789449749886312, ""f1-score"": 0.7897664970044813, ""support"": 2199.0}}"
GAHD,GBERT,DYNAMIC_MIXED,4,0.7917235106866758,0.7867317175974711,0.7879629488527555,0.7873034470990338,0.7919466053787965,0.8232,0.8127962085308057,0.8179650238473768,1266.0,0.7502634351949421,0.7631296891747053,0.7566418703506907,933.0,"{""0"": {""precision"": 0.8232, ""recall"": 0.8127962085308057, ""f1-score"": 0.8179650238473768, ""support"": 1266.0}, ""1"": {""precision"": 0.7502634351949421, ""recall"": 0.7631296891747053, ""f1-score"": 0.7566418703506907, ""support"": 933.0}, ""accuracy"": 0.7917235106866758, ""macro avg"": {""precision"": 0.7867317175974711, ""recall"": 0.7879629488527555, ""f1-score"": 0.7873034470990338, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.79225419965297, ""recall"": 0.7917235106866758, ""f1-score"": 0.7919466053787965, ""support"": 2199.0}}"
GAHD,GBERT,DYNAMIC_MIXED,5,0.789449749886312,0.7844739246538347,0.7861795498980119,0.7852365571007208,0.7897643714254956,0.822866344605475,0.807905138339921,0.8153171120861588,1265.0,0.7460815047021944,0.7644539614561028,0.7551560021152829,934.0,"{""0"": {""precision"": 0.822866344605475, ""recall"": 0.807905138339921, ""f1-score"": 0.8153171120861588, ""support"": 1265.0}, ""1"": {""precision"": 0.7460815047021944, ""recall"": 0.7644539614561028, ""f1-score"": 0.7551560021152829, ""support"": 934.0}, ""accuracy"": 0.789449749886312, ""macro avg"": {""precision"": 0.7844739246538347, ""recall"": 0.7861795498980119, ""f1-score"": 0.7852365571007208, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7902528655378696, ""recall"": 0.789449749886312, ""f1-score"": 0.7897643714254956, ""support"": 2199.0}}"
GAHD,GELECTRA_BASE,DYNAMIC_MIXED,1,0.7498863119599818,0.7554975986927324,0.7605085770307269,0.7493783414148949,0.7510869696120054,0.8468992248062015,0.6903633491311216,0.7606614447345518,1266.0,0.6640959725792631,0.8306538049303323,0.7380952380952381,933.0,"{""0"": {""precision"": 0.8468992248062015, ""recall"": 0.6903633491311216, ""f1-score"": 0.7606614447345518, ""support"": 1266.0}, ""1"": {""precision"": 0.6640959725792631, ""recall"": 0.8306538049303323, ""f1-score"": 0.7380952380952381, ""support"": 933.0}, ""accuracy"": 0.7498863119599818, ""macro avg"": {""precision"": 0.7554975986927324, ""recall"": 0.7605085770307269, ""f1-score"": 0.7493783414148949, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7693387726335168, ""recall"": 0.7498863119599818, ""f1-score"": 0.7510869696120054, ""support"": 2199.0}}"
GAHD,GELECTRA_BASE,DYNAMIC_MIXED,2,0.7403365165984539,0.7405099206382032,0.7461534163352179,0.7388841694385495,0.7418331426351846,0.8167730173199635,0.707740916271722,0.7583580194667795,1266.0,0.6642468239564429,0.7845659163987139,0.7194103194103194,933.0,"{""0"": {""precision"": 0.8167730173199635, ""recall"": 0.707740916271722, ""f1-score"": 0.7583580194667795, ""support"": 1266.0}, ""1"": {""precision"": 0.6642468239564429, ""recall"": 0.7845659163987139, ""f1-score"": 0.7194103194103194, ""support"": 933.0}, ""accuracy"": 0.7403365165984539, ""macro avg"": {""precision"": 0.7405099206382032, ""recall"": 0.7461534163352179, ""f1-score"": 0.7388841694385495, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7520586296855094, ""recall"": 0.7403365165984539, ""f1-score"": 0.7418331426351846, ""support"": 2199.0}}"
GAHD,GELECTRA_BASE,DYNAMIC_MIXED,3,0.7403365165984539,0.739191986721761,0.7447438066066249,0.7385056890776165,0.7418190888843492,0.8111011638316921,0.7156398104265402,0.7603860679815359,1266.0,0.66728280961183,0.7738478027867095,0.7166253101736972,933.0,"{""0"": {""precision"": 0.8111011638316921, ""recall"": 0.7156398104265402, ""f1-score"": 0.7603860679815359, ""support"": 1266.0}, ""1"": {""precision"": 0.66728280961183, ""recall"": 0.7738478027867095, ""f1-score"": 0.7166253101736972, ""support"": 933.0}, ""accuracy"": 0.7403365165984539, ""macro avg"": {""precision"": 0.739191986721761, ""recall"": 0.7447438066066249, ""f1-score"": 0.7385056890776165, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.750081370977153, ""recall"": 0.7403365165984539, ""f1-score"": 0.7418190888843492, ""support"": 2199.0}}"
GAHD,GELECTRA_BASE,DYNAMIC_MIXED,4,0.758981355161437,0.7539828656584759,0.7574125153025201,0.7551521268174461,0.7597889742303514,0.804635761589404,0.7677725118483413,0.7857720291026677,1266.0,0.7033299697275479,0.7470525187566989,0.7245322245322245,933.0,"{""0"": {""precision"": 0.804635761589404, ""recall"": 0.7677725118483413, ""f1-score"": 0.7857720291026677, ""support"": 1266.0}, ""1"": {""precision"": 0.7033299697275479, ""recall"": 0.7470525187566989, ""f1-score"": 0.7245322245322245, ""support"": 933.0}, ""accuracy"": 0.758981355161437, ""macro avg"": {""precision"": 0.7539828656584759, ""recall"": 0.7574125153025201, ""f1-score"": 0.7551521268174461, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7616533587667065, ""recall"": 0.758981355161437, ""f1-score"": 0.7597889742303514, ""support"": 2199.0}}"
GAHD,GELECTRA_BASE,DYNAMIC_MIXED,5,0.749431559799909,0.7468912942985384,0.7522373911350729,0.7471694916279886,0.7507692251131121,0.8126094570928196,0.733596837944664,0.7710843373493976,1265.0,0.6811731315042573,0.7708779443254818,0.7232546459065796,934.0,"{""0"": {""precision"": 0.8126094570928196, ""recall"": 0.733596837944664, ""f1-score"": 0.7710843373493976, ""support"": 1265.0}, ""1"": {""precision"": 0.6811731315042573, ""recall"": 0.7708779443254818, ""f1-score"": 0.7232546459065796, ""support"": 934.0}, ""accuracy"": 0.749431559799909, ""macro avg"": {""precision"": 0.7468912942985384, ""recall"": 0.7522373911350729, ""f1-score"": 0.7471694916279886, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7567833870156404, ""recall"": 0.749431559799909, ""f1-score"": 0.7507692251131121, ""support"": 2199.0}}"
GAHD,BERT_GERMAN,DYNAMIC_MIXED,1,0.7889949977262392,0.7863048979977427,0.7925003682764156,0.7869965379547379,0.790120890555254,0.849912739965096,0.7693522906793049,0.8076285240464345,1266.0,0.7226970560303894,0.8156484458735263,0.7663645518630413,933.0,"{""0"": {""precision"": 0.849912739965096, ""recall"": 0.7693522906793049, ""f1-score"": 0.8076285240464345, ""support"": 1266.0}, ""1"": {""precision"": 0.7226970560303894, ""recall"": 0.8156484458735263, ""f1-score"": 0.7663645518630413, ""support"": 933.0}, ""accuracy"": 0.7889949977262392, ""macro avg"": {""precision"": 0.7863048979977427, ""recall"": 0.7925003682764156, ""f1-score"": 0.7869965379547379, ""support"": 2199.0}, ""weighted avg"": {""precision"": 0.7959371905739723, ""recall"": 0.7889949977262392, ""f1-score"": 0.790120890555254, ""support"": 2199.0}}"
