Strategy,Model,Train,Test,Accuracy,Precision_macro,Recall_macro,F1_macro,Class0_Precision,Class0_Recall,Class0_F1,Class0_Support,Class1_Precision,Class1_Recall,Class1_F1,Class1_Support,Macro_F1,Weighted_F1,Full_Report_JSON
LOC_ONLY,bert-base-german-cased,GERMEVAL (train_70),GERMEVAL (test_30),0.8085612366230678,0.7875561122534681,0.778965534680254,0.7828606200347286,0.8453488372093023,0.8701376421304609,0.8575641403715718,1671.0,0.7297633872976339,0.687793427230047,0.7081570996978852,852.0,0.7828606200347286,0.8071103953640486,"{""0"": {""precision"": 0.8453488372093023, ""recall"": 0.8701376421304609, ""f1-score"": 0.8575641403715718, ""support"": 1671.0}, ""1"": {""precision"": 0.7297633872976339, ""recall"": 0.687793427230047, ""f1-score"": 0.7081570996978852, ""support"": 852.0}, ""accuracy"": 0.8085612366230678, ""macro avg"": {""precision"": 0.7875561122534681, ""recall"": 0.778965534680254, ""f1-score"": 0.7828606200347286, ""support"": 2523.0}, ""weighted avg"": {""precision"": 0.8063164141713548, ""recall"": 0.8085612366230678, ""f1-score"": 0.8071103953640486, ""support"": 2523.0}}"
LOC_ONLY,bert-base-german-cased,GERMEVAL (full),HASOC (full),0.8063825230242022,0.6285398139308409,0.7097349690995163,0.648163115601347,0.9384866630375612,0.8356761997091614,0.884102564102564,4126.0,0.3185929648241206,0.583793738489871,0.41222366710013003,543.0,0.648163115601347,0.8292235233931357,"{""0"": {""precision"": 0.9384866630375612, ""recall"": 0.8356761997091614, ""f1-score"": 0.884102564102564, ""support"": 4126.0}, ""1"": {""precision"": 0.3185929648241206, ""recall"": 0.583793738489871, ""f1-score"": 0.41222366710013003, ""support"": 543.0}, ""accuracy"": 0.8063825230242022, ""macro avg"": {""precision"": 0.6285398139308409, ""recall"": 0.7097349690995163, ""f1-score"": 0.648163115601347, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.8663936499448437, ""recall"": 0.8063825230242022, ""f1-score"": 0.8292235233931357, ""support"": 4669.0}}"
LOC_ONLY,bert-base-german-cased,GERMEVAL (full),GAHD (full),0.6039468897781012,0.5877359915153708,0.5756363637594809,0.5717509121276728,0.628563989063924,0.7627172195892575,0.6891727928056527,6330.0,0.5469079939668176,0.3885555079297042,0.454329031449693,4666.0,0.5717509121276728,0.5895201017828345,"{""0"": {""precision"": 0.628563989063924, ""recall"": 0.7627172195892575, ""f1-score"": 0.6891727928056527, ""support"": 6330.0}, ""1"": {""precision"": 0.5469079939668176, ""recall"": 0.3885555079297042, ""f1-score"": 0.454329031449693, ""support"": 4666.0}, ""accuracy"": 0.6039468897781012, ""macro avg"": {""precision"": 0.5877359915153708, ""recall"": 0.5756363637594809, ""f1-score"": 0.5717509121276728, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.593914400747891, ""recall"": 0.6039468897781012, ""f1-score"": 0.5895201017828345, ""support"": 10996.0}}"
LOC_ONLY,bert-base-german-cased,GERMEVAL (full),HASOC+GAHD (HASOC+GAHD),0.6642834344079157,0.6115207279109849,0.6002074641867416,0.6032045664973609,0.7288419198590929,0.7915072685539403,0.7588831323644033,10456.0,0.494199535962877,0.4089076598195431,0.44752600063031833,5209.0,0.6032045664973609,0.6553491841229192,"{""0"": {""precision"": 0.7288419198590929, ""recall"": 0.7915072685539403, ""f1-score"": 0.7588831323644033, ""support"": 10456.0}, ""1"": {""precision"": 0.494199535962877, ""recall"": 0.4089076598195431, ""f1-score"": 0.44752600063031833, ""support"": 5209.0}, ""accuracy"": 0.6642834344079157, ""macro avg"": {""precision"": 0.6115207279109849, ""recall"": 0.6002074641867416, ""f1-score"": 0.6032045664973609, ""support"": 15665.0}, ""weighted avg"": {""precision"": 0.6508175229414173, ""recall"": 0.6642834344079157, ""f1-score"": 0.6553491841229192, ""support"": 15665.0}}"
LOC_ONLY,bert-base-german-cased,HASOC (train_70),HASOC (test_30),0.8886509635974305,0.7293931368033164,0.598717008434344,0.627591706539075,0.9049401197604791,0.9765751211631664,0.9393939393939394,1238.0,0.5538461538461539,0.22085889570552147,0.3157894736842105,163.0,0.627591706539075,0.866840386281387,"{""0"": {""precision"": 0.9049401197604791, ""recall"": 0.9765751211631664, ""f1-score"": 0.9393939393939394, ""support"": 1238.0}, ""1"": {""precision"": 0.5538461538461539, ""recall"": 0.22085889570552147, ""f1-score"": 0.3157894736842105, ""support"": 163.0}, ""accuracy"": 0.8886509635974305, ""macro avg"": {""precision"": 0.7293931368033164, ""recall"": 0.598717008434344, ""f1-score"": 0.627591706539075, ""support"": 1401.0}, ""weighted avg"": {""precision"": 0.8640919281516033, ""recall"": 0.8886509635974305, ""f1-score"": 0.866840386281387, ""support"": 1401.0}}"
LOC_ONLY,bert-base-german-cased,HASOC (full),GERMEVAL (full),0.7027477102414654,0.7553434653908131,0.5682785291729322,0.5368021099453497,0.6950444726810674,0.982223020290896,0.814048664335144,5569.0,0.8156424581005587,0.1543340380549683,0.25955555555555554,2838.0,0.5368021099453497,0.6268651930949307,"{""0"": {""precision"": 0.6950444726810674, ""recall"": 0.982223020290896, ""f1-score"": 0.814048664335144, ""support"": 5569.0}, ""1"": {""precision"": 0.8156424581005587, ""recall"": 0.1543340380549683, ""f1-score"": 0.25955555555555554, ""support"": 2838.0}, ""accuracy"": 0.7027477102414654, ""macro avg"": {""precision"": 0.7553434653908131, ""recall"": 0.5682785291729322, ""f1-score"": 0.5368021099453497, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.7357554376650707, ""recall"": 0.7027477102414654, ""f1-score"": 0.6268651930949307, ""support"": 8407.0}}"
LOC_ONLY,bert-base-german-cased,HASOC (full),GAHD (full),0.5777555474718079,0.5508440296174479,0.5098731436921591,0.41646783813684574,0.5807408825500143,0.9584518167456556,0.723252071288073,6330.0,0.5209471766848816,0.06129447063866267,0.10968360498561841,4666.0,0.41646783813684574,0.46289280757697326,"{""0"": {""precision"": 0.5807408825500143, ""recall"": 0.9584518167456556, ""f1-score"": 0.723252071288073, ""support"": 6330.0}, ""1"": {""precision"": 0.5209471766848816, ""recall"": 0.06129447063866267, ""f1-score"": 0.10968360498561841, ""support"": 4666.0}, ""accuracy"": 0.5777555474718079, ""macro avg"": {""precision"": 0.5508440296174479, ""recall"": 0.5098731436921591, ""f1-score"": 0.41646783813684574, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.555368253269666, ""recall"": 0.5777555474718079, ""f1-score"": 0.46289280757697326, ""support"": 10996.0}}"
LOC_ONLY,bert-base-german-cased,HASOC (full),GERMEVAL+GAHD (GERMEVAL+GAHD),0.6319125908364686,0.6482593583374279,0.5330295758669584,0.4661016313123701,0.6298520500081891,0.9695772754012942,0.7636351601800371,11899.0,0.6666666666666666,0.0964818763326226,0.16856810244470313,7504.0,0.4661016313123701,0.5334963568379794,"{""0"": {""precision"": 0.6298520500081891, ""recall"": 0.9695772754012942, ""f1-score"": 0.7636351601800371, ""support"": 11899.0}, ""1"": {""precision"": 0.6666666666666666, ""recall"": 0.0964818763326226, ""f1-score"": 0.16856810244470313, ""support"": 7504.0}, ""accuracy"": 0.6319125908364686, ""macro avg"": {""precision"": 0.6482593583374279, ""recall"": 0.5330295758669584, ""f1-score"": 0.4661016313123701, ""support"": 19403.0}, ""weighted avg"": {""precision"": 0.6440898938161166, ""recall"": 0.6319125908364686, ""f1-score"": 0.5334963568379794, ""support"": 19403.0}}"
LOC_ONLY,bert-base-german-cased,GAHD (train_70),GAHD (test_30),0.7762958472264323,0.7715215866973856,0.7752809749492213,0.7728037759935499,0.8208955223880597,0.7819905213270142,0.8009708737864077,1899.0,0.7221476510067114,0.7685714285714286,0.744636678200692,1400.0,0.7728037759935499,0.7770642736590958,"{""0"": {""precision"": 0.8208955223880597, ""recall"": 0.7819905213270142, ""f1-score"": 0.8009708737864077, ""support"": 1899.0}, ""1"": {""precision"": 0.7221476510067114, ""recall"": 0.7685714285714286, ""f1-score"": 0.744636678200692, ""support"": 1400.0}, ""accuracy"": 0.7762958472264323, ""macro avg"": {""precision"": 0.7715215866973856, ""recall"": 0.7752809749492213, ""f1-score"": 0.7728037759935499, ""support"": 3299.0}, ""weighted avg"": {""precision"": 0.7789897873368662, ""recall"": 0.7762958472264323, ""f1-score"": 0.7770642736590958, ""support"": 3299.0}}"
LOC_ONLY,bert-base-german-cased,GAHD (full),GERMEVAL (full),0.6080647079814441,0.5385386896311487,0.533012108583064,0.5315325256554297,0.6823284156510584,0.7640509965882564,0.7208809826344769,5569.0,0.39474896361123907,0.30197322057787174,0.3421840686763825,2838.0,0.5315325256554297,0.5930420577132122,"{""0"": {""precision"": 0.6823284156510584, ""recall"": 0.7640509965882564, ""f1-score"": 0.7208809826344769, ""support"": 5569.0}, ""1"": {""precision"": 0.39474896361123907, ""recall"": 0.30197322057787174, ""f1-score"": 0.3421840686763825, ""support"": 2838.0}, ""accuracy"": 0.6080647079814441, ""macro avg"": {""precision"": 0.5385386896311487, ""recall"": 0.533012108583064, ""f1-score"": 0.5315325256554297, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.5852485435338932, ""recall"": 0.6080647079814441, ""f1-score"": 0.5930420577132122, ""support"": 8407.0}}"
