Strategy,Model,Train,Test,Accuracy,Precision_macro,Recall_macro,F1_macro,Class0_Precision,Class0_Recall,Class0_F1,Class0_Support,Class1_Precision,Class1_Recall,Class1_F1,Class1_Support,Macro_F1,Weighted_F1,Full_Report_JSON
None,deepset/gelectra-base,HASOC (full),GERMEVAL (full),0.6624241703342453,0.33121208516712264,0.5,0.398468803663423,0.6624241703342453,1.0,0.796937607326846,5569.0,0.0,0.0,0.0,2838.0,0.398468803663423,0.5279107333416445,"{""0"": {""precision"": 0.6624241703342453, ""recall"": 1.0, ""f1-score"": 0.796937607326846, ""support"": 5569.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 2838.0}, ""accuracy"": 0.6624241703342453, ""macro avg"": {""precision"": 0.33121208516712264, ""recall"": 0.5, ""f1-score"": 0.398468803663423, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.4388057814430132, ""recall"": 0.6624241703342453, ""f1-score"": 0.5279107333416445, ""support"": 8407.0}}"
None,deepset/gelectra-base,HASOC (full),GAHD (full),0.575663877773736,0.287831938886868,0.5,0.36534687752510675,0.575663877773736,1.0,0.7306937550502135,6330.0,0.0,0.0,0.0,4666.0,0.36534687752510675,0.4206340004972582,"{""0"": {""precision"": 0.575663877773736, ""recall"": 1.0, ""f1-score"": 0.7306937550502135, ""support"": 6330.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 4666.0}, ""accuracy"": 0.575663877773736, ""macro avg"": {""precision"": 0.287831938886868, ""recall"": 0.5, ""f1-score"": 0.36534687752510675, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.33138890017349476, ""recall"": 0.575663877773736, ""f1-score"": 0.4206340004972582, ""support"": 10996.0}}"
None,deepset/gelectra-base,HASOC (full),GERMEVAL+GAHD (GERMEVAL+GAHD),0.6132556821110138,0.3066278410555069,0.5,0.3801354546035397,0.6132556821110138,1.0,0.7602709092070794,11899.0,0.0,0.0,0.0,7504.0,0.3801354546035397,0.4662404550149481,"{""0"": {""precision"": 0.6132556821110138, ""recall"": 1.0, ""f1-score"": 0.7602709092070794, ""support"": 11899.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 7504.0}, ""accuracy"": 0.6132556821110138, ""macro avg"": {""precision"": 0.3066278410555069, ""recall"": 0.5, ""f1-score"": 0.3801354546035397, ""support"": 19403.0}, ""weighted avg"": {""precision"": 0.3760825316414448, ""recall"": 0.6132556821110138, ""f1-score"": 0.4662404550149481, ""support"": 19403.0}}"
None,deepset/gelectra-base,GAHD (full),GERMEVAL (full),0.5741643868205067,0.5734894566821886,0.5821580274678196,0.5623198210251268,0.7356076759061834,0.557550727240079,0.634320735444331,5569.0,0.411371237458194,0.6067653276955602,0.49031890660592253,2838.0,0.5623198210251268,0.5857091986008193,"{""0"": {""precision"": 0.7356076759061834, ""recall"": 0.557550727240079, ""f1-score"": 0.634320735444331, ""support"": 5569.0}, ""1"": {""precision"": 0.411371237458194, ""recall"": 0.6067653276955602, ""f1-score"": 0.49031890660592253, ""support"": 2838.0}, ""accuracy"": 0.5741643868205067, ""macro avg"": {""precision"": 0.5734894566821886, ""recall"": 0.5821580274678196, ""f1-score"": 0.5623198210251268, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.6261532911892339, ""recall"": 0.5741643868205067, ""f1-score"": 0.5857091986008193, ""support"": 8407.0}}"
None,deepset/gelectra-base,GAHD (full),HASOC (full),0.7018633540372671,0.5641116444383246,0.6330059837048265,0.5542229165260592,0.923219814241486,0.7227338826951042,0.8107667210440457,4126.0,0.2050034746351633,0.5432780847145487,0.2976791120080727,543.0,0.5542229165260592,0.7510951486074354,"{""0"": {""precision"": 0.923219814241486, ""recall"": 0.7227338826951042, ""f1-score"": 0.8107667210440457, ""support"": 4126.0}, ""1"": {""precision"": 0.2050034746351633, ""recall"": 0.5432780847145487, ""f1-score"": 0.2976791120080727, ""support"": 543.0}, ""accuracy"": 0.7018633540372671, ""macro avg"": {""precision"": 0.5641116444383246, ""recall"": 0.6330059837048265, ""f1-score"": 0.5542229165260592, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.8396919769302346, ""recall"": 0.7018633540372671, ""f1-score"": 0.7510951486074354, ""support"": 4669.0}}"
None,deepset/gelectra-base,GAHD (full),HASOC+GERMEVAL (HASOC+GERMEVAL),0.6197613949219944,0.5877575508134627,0.6122092346591752,0.5789717180912273,0.8169373238491477,0.6278494069107787,0.7100198296978887,9695.0,0.3585777777777778,0.5965690624075717,0.44792360648456586,3381.0,0.5789717180912273,0.6422508383638229,"{""0"": {""precision"": 0.8169373238491477, ""recall"": 0.6278494069107787, ""f1-score"": 0.7100198296978887, ""support"": 9695.0}, ""1"": {""precision"": 0.3585777777777778, ""recall"": 0.5965690624075717, ""f1-score"": 0.44792360648456586, ""support"": 3381.0}, ""accuracy"": 0.6197613949219944, ""macro avg"": {""precision"": 0.5877575508134627, ""recall"": 0.6122092346591752, ""f1-score"": 0.5789717180912273, ""support"": 13076.0}, ""weighted avg"": {""precision"": 0.6984214455020002, ""recall"": 0.6197613949219944, ""f1-score"": 0.6422508383638229, ""support"": 13076.0}}"
None,deepset/gbert-base,GERMEVAL (train),GERMEVAL (test),0.8069452619187758,0.8023866344012877,0.7517337149930373,0.7670649291587666,0.8114241001564946,0.9225978647686833,0.8634471273938384,2248.0,0.7933491686460807,0.5808695652173913,0.6706827309236948,1150.0,0.7670649291587666,0.7982090297067681,"{""0"": {""precision"": 0.8114241001564946, ""recall"": 0.9225978647686833, ""f1-score"": 0.8634471273938384, ""support"": 2248.0}, ""1"": {""precision"": 0.7933491686460807, ""recall"": 0.5808695652173913, ""f1-score"": 0.6706827309236948, ""support"": 1150.0}, ""accuracy"": 0.8069452619187758, ""macro avg"": {""precision"": 0.8023866344012877, ""recall"": 0.7517337149930373, ""f1-score"": 0.7670649291587666, ""support"": 3398.0}, ""weighted avg"": {""precision"": 0.8053069220408454, ""recall"": 0.8069452619187758, ""f1-score"": 0.7982090297067681, ""support"": 3398.0}}"
None,deepset/gbert-base,HASOC (train),HASOC (test),0.8329411764705882,0.6158513816280806,0.5255602240896359,0.515564545906982,0.8470873786407767,0.9775910364145658,0.9076723016905072,714.0,0.38461538461538464,0.07352941176470588,0.12345679012345678,136.0,0.515564545906982,0.782197819839779,"{""0"": {""precision"": 0.8470873786407767, ""recall"": 0.9775910364145658, ""f1-score"": 0.9076723016905072, ""support"": 714.0}, ""1"": {""precision"": 0.38461538461538464, ""recall"": 0.07352941176470588, ""f1-score"": 0.12345679012345678, ""support"": 136.0}, ""accuracy"": 0.8329411764705882, ""macro avg"": {""precision"": 0.6158513816280806, ""recall"": 0.5255602240896359, ""f1-score"": 0.515564545906982, ""support"": 850.0}, ""weighted avg"": {""precision"": 0.7730918595967139, ""recall"": 0.8329411764705882, ""f1-score"": 0.782197819839779, ""support"": 850.0}}"
None,deepset/gbert-base,GAHD (train),GAHD (test),0.781752046074568,0.7793205764449032,0.7854634017904161,0.7797950805994059,0.8445353594389247,0.760926803580832,0.8005540166204986,1899.0,0.7141057934508817,0.81,0.7590361445783133,1400.0,0.7797950805994059,0.7829350348505503,"{""0"": {""precision"": 0.8445353594389247, ""recall"": 0.760926803580832, ""f1-score"": 0.8005540166204986, ""support"": 1899.0}, ""1"": {""precision"": 0.7141057934508817, ""recall"": 0.81, ""f1-score"": 0.7590361445783133, ""support"": 1400.0}, ""accuracy"": 0.781752046074568, ""macro avg"": {""precision"": 0.7793205764449032, ""recall"": 0.7854634017904161, ""f1-score"": 0.7797950805994059, ""support"": 3299.0}, ""weighted avg"": {""precision"": 0.7891848312839504, ""recall"": 0.781752046074568, ""f1-score"": 0.7829350348505503, ""support"": 3299.0}}"
None,deepset/gbert-base,GERMEVAL (full),HASOC (full),0.8382951381452131,0.6490375157009034,0.702203115668594,0.6679833949078031,0.9336249035245691,0.8795443528841493,0.9057781105703232,4126.0,0.36445012787723785,0.5248618784530387,0.43018867924528303,543.0,0.6679833949078031,0.8504675384543461,"{""0"": {""precision"": 0.9336249035245691, ""recall"": 0.8795443528841493, ""f1-score"": 0.9057781105703232, ""support"": 4126.0}, ""1"": {""precision"": 0.36445012787723785, ""recall"": 0.5248618784530387, ""f1-score"": 0.43018867924528303, ""support"": 543.0}, ""accuracy"": 0.8382951381452131, ""macro avg"": {""precision"": 0.6490375157009034, ""recall"": 0.702203115668594, ""f1-score"": 0.6679833949078031, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.8674304500706174, ""recall"": 0.8382951381452131, ""f1-score"": 0.8504675384543461, ""support"": 4669.0}}"
None,deepset/gbert-base,GERMEVAL (full),GAHD (full),0.6213168424881775,0.6086188179405476,0.592047205118673,0.5883450088661549,0.6392388788891746,0.7854660347551343,0.7048483130138928,6330.0,0.5779987569919205,0.39862837548221175,0.471841704718417,4666.0,0.5883450088661549,0.6059751923966965,"{""0"": {""precision"": 0.6392388788891746, ""recall"": 0.7854660347551343, ""f1-score"": 0.7048483130138928, ""support"": 6330.0}, ""1"": {""precision"": 0.5779987569919205, ""recall"": 0.39862837548221175, ""f1-score"": 0.471841704718417, ""support"": 4666.0}, ""accuracy"": 0.6213168424881775, ""macro avg"": {""precision"": 0.6086188179405476, ""recall"": 0.592047205118673, ""f1-score"": 0.5883450088661549, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.6132524830386301, ""recall"": 0.6213168424881775, ""f1-score"": 0.6059751923966965, ""support"": 10996.0}}"
None,deepset/gbert-base,GERMEVAL (full),HASOC+GAHD (HASOC+GAHD),0.6859878710501117,0.6367919524217746,0.6171885958811503,0.621740370312171,0.7373339048435491,0.8225899005355777,0.7776321142805479,10456.0,0.53625,0.411787291226723,0.4658486263437941,5209.0,0.621740370312171,0.6739563920550419,"{""0"": {""precision"": 0.7373339048435491, ""recall"": 0.8225899005355777, ""f1-score"": 0.7776321142805479, ""support"": 10456.0}, ""1"": {""precision"": 0.53625, ""recall"": 0.411787291226723, ""f1-score"": 0.4658486263437941, ""support"": 5209.0}, ""accuracy"": 0.6859878710501117, ""macro avg"": {""precision"": 0.6367919524217746, ""recall"": 0.6171885958811503, ""f1-score"": 0.621740370312171, ""support"": 15665.0}, ""weighted avg"": {""precision"": 0.6704685323360453, ""recall"": 0.6859878710501117, ""f1-score"": 0.6739563920550419, ""support"": 15665.0}}"
None,deepset/gbert-base,HASOC (full),GERMEVAL (full),0.7004876888307363,0.7905014685385068,0.5602656265284102,0.5195713040207008,0.6907590346379893,0.99191955467768,0.8143889134601209,5569.0,0.8902439024390244,0.12861169837914024,0.22475369458128078,2838.0,0.5195713040207008,0.6153423152469476,"{""0"": {""precision"": 0.6907590346379893, ""recall"": 0.99191955467768, ""f1-score"": 0.8143889134601209, ""support"": 5569.0}, ""1"": {""precision"": 0.8902439024390244, ""recall"": 0.12861169837914024, ""f1-score"": 0.22475369458128078, ""support"": 2838.0}, ""accuracy"": 0.7004876888307363, ""macro avg"": {""precision"": 0.7905014685385068, ""recall"": 0.5602656265284102, ""f1-score"": 0.5195713040207008, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.7581003043916871, ""recall"": 0.7004876888307363, ""f1-score"": 0.6153423152469476, ""support"": 8407.0}}"
None,deepset/gbert-base,HASOC (full),GAHD (full),0.5812113495816661,0.5755877142048923,0.5118606314104452,0.4126241102420322,0.5816993464052288,0.9701421800947867,0.7273050275359744,6330.0,0.5694760820045558,0.053579082726103726,0.0979431929480901,4666.0,0.4126241102420322,0.4602440671697441,"{""0"": {""precision"": 0.5816993464052288, ""recall"": 0.9701421800947867, ""f1-score"": 0.7273050275359744, ""support"": 6330.0}, ""1"": {""precision"": 0.5694760820045558, ""recall"": 0.053579082726103726, ""f1-score"": 0.0979431929480901, ""support"": 4666.0}, ""accuracy"": 0.5812113495816661, ""macro avg"": {""precision"": 0.5755877142048923, ""recall"": 0.5118606314104452, ""f1-score"": 0.4126241102420322, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.5765125737885008, ""recall"": 0.5812113495816661, ""f1-score"": 0.4602440671697441, ""support"": 10996.0}}"
None,deepset/gbert-base,HASOC (full),GERMEVAL+GAHD (GERMEVAL+GAHD),0.6328918208524456,0.6765435129472144,0.5311453859339562,0.4566755311371183,0.6287054004527326,0.9803344818892344,0.7660985781368009,11899.0,0.7243816254416962,0.08195628997867804,0.14725248413743566,7504.0,0.4566755311371183,0.526763367634753,"{""0"": {""precision"": 0.6287054004527326, ""recall"": 0.9803344818892344, ""f1-score"": 0.7660985781368009, ""support"": 11899.0}, ""1"": {""precision"": 0.7243816254416962, ""recall"": 0.08195628997867804, ""f1-score"": 0.14725248413743566, ""support"": 7504.0}, ""accuracy"": 0.6328918208524456, ""macro avg"": {""precision"": 0.6765435129472144, ""recall"": 0.5311453859339562, ""f1-score"": 0.4566755311371183, ""support"": 19403.0}, ""weighted avg"": {""precision"": 0.6657076368242825, ""recall"": 0.6328918208524456, ""f1-score"": 0.526763367634753, ""support"": 19403.0}}"
None,deepset/gbert-base,GAHD (full),GERMEVAL (full),0.6633757582966575,0.5998053560541851,0.5637021726660383,0.5570442956262913,0.696852091418715,0.8705333093912732,0.7740699345361648,5569.0,0.5027586206896552,0.2568710359408034,0.3400186567164179,2838.0,0.5570442956262913,0.6275447143086827,"{""0"": {""precision"": 0.696852091418715, ""recall"": 0.8705333093912732, ""f1-score"": 0.7740699345361648, ""support"": 5569.0}, ""1"": {""precision"": 0.5027586206896552, ""recall"": 0.2568710359408034, ""f1-score"": 0.3400186567164179, ""support"": 2838.0}, ""accuracy"": 0.6633757582966575, ""macro avg"": {""precision"": 0.5998053560541851, ""recall"": 0.5637021726660383, ""f1-score"": 0.5570442956262913, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.6313308270046467, ""recall"": 0.6633757582966575, ""f1-score"": 0.6275447143086827, ""support"": 8407.0}}"
None,deepset/gbert-base,GAHD (full),HASOC (full),0.7973870207753266,0.5737190896026308,0.5990944546955077,0.5816146554422148,0.9081108829568788,0.857489093553078,0.8820742956868611,4126.0,0.23932729624838292,0.3406998158379374,0.2811550151975684,543.0,0.5816146554422148,0.8121879882750629,"{""0"": {""precision"": 0.9081108829568788, ""recall"": 0.857489093553078, ""f1-score"": 0.8820742956868611, ""support"": 4126.0}, ""1"": {""precision"": 0.23932729624838292, ""recall"": 0.3406998158379374, ""f1-score"": 0.2811550151975684, ""support"": 543.0}, ""accuracy"": 0.7973870207753266, ""macro avg"": {""precision"": 0.5737190896026308, ""recall"": 0.5990944546955077, ""f1-score"": 0.5816146554422148, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.830332025046681, ""recall"": 0.7973870207753266, ""f1-score"": 0.8121879882750629, ""support"": 4669.0}}"
None,deepset/gbert-base,GAHD (full),HASOC+GERMEVAL (HASOC+GERMEVAL),0.7112266748241052,0.5919228371424465,0.5676580850516317,0.5712153656479139,0.7726895789182714,0.8649819494584837,0.8162351567062488,9695.0,0.4111560953666217,0.27033422064477963,0.3261955745895789,3381.0,0.5712153656479139,0.6895279200026344,"{""0"": {""precision"": 0.7726895789182714, ""recall"": 0.8649819494584837, ""f1-score"": 0.8162351567062488, ""support"": 9695.0}, ""1"": {""precision"": 0.4111560953666217, ""recall"": 0.27033422064477963, ""f1-score"": 0.3261955745895789, ""support"": 3381.0}, ""accuracy"": 0.7112266748241052, ""macro avg"": {""precision"": 0.5919228371424465, ""recall"": 0.5676580850516317, ""f1-score"": 0.5712153656479139, ""support"": 13076.0}, ""weighted avg"": {""precision"": 0.679209561490302, ""recall"": 0.7112266748241052, ""f1-score"": 0.6895279200026344, ""support"": 13076.0}}"
