Strategy,Model,Train,Test,Accuracy,Precision_macro,Recall_macro,F1_macro,Class0_Precision,Class0_Recall,Class0_F1,Class0_Support,Class1_Precision,Class1_Recall,Class1_F1,Class1_Support,Macro_F1,Weighted_F1,Full_Report_JSON
PER_ORG_LOC_TYPED,deepset/gbert-base,GERMEVAL (train),GERMEVAL (test),0.7981165391406709,0.7850534247256808,0.7482465573263191,0.7605441489239306,0.8129006410256411,0.9025800711743772,0.8553962900505903,2248.0,0.7572062084257206,0.5939130434782609,0.665692007797271,1150.0,0.7605441489239306,0.7911938402002909,"{""0"": {""precision"": 0.8129006410256411, ""recall"": 0.9025800711743772, ""f1-score"": 0.8553962900505903, ""support"": 2248.0}, ""1"": {""precision"": 0.7572062084257206, ""recall"": 0.5939130434782609, ""f1-score"": 0.665692007797271, ""support"": 1150.0}, ""accuracy"": 0.7981165391406709, ""macro avg"": {""precision"": 0.7850534247256808, ""recall"": 0.7482465573263191, ""f1-score"": 0.7605441489239306, ""support"": 3398.0}, ""weighted avg"": {""precision"": 0.794051730640147, ""recall"": 0.7981165391406709, ""f1-score"": 0.7911938402002909, ""support"": 3398.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,HASOC (train),HASOC (test),0.8388235294117647,0.6635560696072762,0.5320378151260504,0.5247307351674768,0.848851269649335,0.9831932773109243,0.9110966904607398,714.0,0.4782608695652174,0.08088235294117647,0.13836477987421383,136.0,0.5247307351674768,0.7874595847668957,"{""0"": {""precision"": 0.848851269649335, ""recall"": 0.9831932773109243, ""f1-score"": 0.9110966904607398, ""support"": 714.0}, ""1"": {""precision"": 0.4782608695652174, ""recall"": 0.08088235294117647, ""f1-score"": 0.13836477987421383, ""support"": 136.0}, ""accuracy"": 0.8388235294117647, ""macro avg"": {""precision"": 0.6635560696072762, ""recall"": 0.5320378151260504, ""f1-score"": 0.5247307351674768, ""support"": 850.0}, ""weighted avg"": {""precision"": 0.7895568056358763, ""recall"": 0.8388235294117647, ""f1-score"": 0.7874595847668957, ""support"": 850.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,GAHD (train),GAHD (test),0.7802364352834192,0.7761428596770545,0.7810499887158655,0.7774061222983639,0.8312641083521445,0.7756714060031595,0.8025061291201308,1899.0,0.7210216110019646,0.7864285714285715,0.7523061154765972,1400.0,0.7774061222983639,0.7812026980498225,"{""0"": {""precision"": 0.8312641083521445, ""recall"": 0.7756714060031595, ""f1-score"": 0.8025061291201308, ""support"": 1899.0}, ""1"": {""precision"": 0.7210216110019646, ""recall"": 0.7864285714285715, ""f1-score"": 0.7523061154765972, ""support"": 1400.0}, ""accuracy"": 0.7802364352834192, ""macro avg"": {""precision"": 0.7761428596770545, ""recall"": 0.7810499887158655, ""f1-score"": 0.7774061222983639, ""support"": 3299.0}, ""weighted avg"": {""precision"": 0.7844803871365482, ""recall"": 0.7802364352834192, ""f1-score"": 0.7812026980498225, ""support"": 3299.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,GERMEVAL (full),HASOC (full),0.8267294923966588,0.6346573340239843,0.6900618545289317,0.6529292773366522,0.9311151546659735,0.8681531749878817,0.8985325473472972,4126.0,0.3381995133819951,0.5119705340699816,0.4073260073260073,543.0,0.6529292773366522,0.8414057212107454,"{""0"": {""precision"": 0.9311151546659735, ""recall"": 0.8681531749878817, ""f1-score"": 0.8985325473472972, ""support"": 4126.0}, ""1"": {""precision"": 0.3381995133819951, ""recall"": 0.5119705340699816, ""f1-score"": 0.4073260073260073, ""support"": 543.0}, ""accuracy"": 0.8267294923966588, ""macro avg"": {""precision"": 0.6346573340239843, ""recall"": 0.6900618545289317, ""f1-score"": 0.6529292773366522, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.8621596624369736, ""recall"": 0.8267294923966588, ""f1-score"": 0.8414057212107454, ""support"": 4669.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,GERMEVAL (full),GAHD (full),0.6137686431429611,0.6005207873062846,0.5796037551742328,0.5716782230817923,0.6283742142240848,0.8053712480252765,0.7059475178287059,6330.0,0.5726673603884842,0.35383626232318904,0.43740892833487877,4666.0,0.5716782230817923,0.5919968940947847,"{""0"": {""precision"": 0.6283742142240848, ""recall"": 0.8053712480252765, ""f1-score"": 0.7059475178287059, ""support"": 6330.0}, ""1"": {""precision"": 0.5726673603884842, ""recall"": 0.35383626232318904, ""f1-score"": 0.43740892833487877, ""support"": 4666.0}, ""accuracy"": 0.6137686431429611, ""macro avg"": {""precision"": 0.6005207873062846, ""recall"": 0.5796037551742328, ""f1-score"": 0.5716782230817923, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.6047357838860608, ""recall"": 0.6137686431429611, ""f1-score"": 0.5919968940947847, ""support"": 10996.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,GERMEVAL (full),HASOC+GAHD (HASOC+GAHD),0.677242259814874,0.6232001408202781,0.6002329850210696,0.6036245785527405,0.725752508361204,0.8301453710788065,0.7744468236973591,10456.0,0.5206477732793522,0.3703205989633327,0.4328023334081221,5209.0,0.6036245785527405,0.6608415795277686,"{""0"": {""precision"": 0.725752508361204, ""recall"": 0.8301453710788065, ""f1-score"": 0.7744468236973591, ""support"": 10456.0}, ""1"": {""precision"": 0.5206477732793522, ""recall"": 0.3703205989633327, ""f1-score"": 0.4328023334081221, ""support"": 5209.0}, ""accuracy"": 0.677242259814874, ""macro avg"": {""precision"": 0.6232001408202781, ""recall"": 0.6002329850210696, ""f1-score"": 0.6036245785527405, ""support"": 15665.0}, ""weighted avg"": {""precision"": 0.6575501103374972, ""recall"": 0.677242259814874, ""f1-score"": 0.6608415795277686, ""support"": 15665.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,HASOC (full),GERMEVAL (full),0.7054835256334008,0.7838342417379857,0.569133964305324,0.5357854773201882,0.6952404999368766,0.9888669420003592,0.8164566345441068,5569.0,0.8724279835390947,0.14940098661028894,0.25511432009626955,2838.0,0.5357854773201882,0.6269610370178832,"{""0"": {""precision"": 0.6952404999368766, ""recall"": 0.9888669420003592, ""f1-score"": 0.8164566345441068, ""support"": 5569.0}, ""1"": {""precision"": 0.8724279835390947, ""recall"": 0.14940098661028894, ""f1-score"": 0.25511432009626955, ""support"": 2838.0}, ""accuracy"": 0.7054835256334008, ""macro avg"": {""precision"": 0.7838342417379857, ""recall"": 0.569133964305324, ""f1-score"": 0.5357854773201882, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.7550547117202826, ""recall"": 0.7054835256334008, ""f1-score"": 0.6269610370178832, ""support"": 8407.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,HASOC (full),GAHD (full),0.5771189523463077,0.5488787074993972,0.5076864061148885,0.40696532341785163,0.5795755968169761,0.9665086887835703,0.7246239488333531,6330.0,0.5181818181818182,0.0488641234462066,0.08930669800235018,4666.0,0.40696532341785163,0.4550358902322746,"{""0"": {""precision"": 0.5795755968169761, ""recall"": 0.9665086887835703, ""f1-score"": 0.7246239488333531, ""support"": 6330.0}, ""1"": {""precision"": 0.5181818181818182, ""recall"": 0.0488641234462066, ""f1-score"": 0.08930669800235018, ""support"": 4666.0}, ""accuracy"": 0.5771189523463077, ""macro avg"": {""precision"": 0.5488787074993972, ""recall"": 0.5076864061148885, ""f1-score"": 0.40696532341785163, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.5535239988621156, ""recall"": 0.5771189523463077, ""f1-score"": 0.4550358902322746, ""support"": 10996.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,HASOC (full),GERMEVAL+GAHD (GERMEVAL+GAHD),0.6327372055867649,0.6666321248610876,0.5319299242325823,0.4600462733424746,0.6291605780159116,0.9769728548617531,0.7654069001843561,11899.0,0.7041036717062635,0.08688699360341151,0.15468564650059313,7504.0,0.4600462733424746,0.5292139255081227,"{""0"": {""precision"": 0.6291605780159116, ""recall"": 0.9769728548617531, ""f1-score"": 0.7654069001843561, ""support"": 11899.0}, ""1"": {""precision"": 0.7041036717062635, ""recall"": 0.08688699360341151, ""f1-score"": 0.15468564650059313, ""support"": 7504.0}, ""accuracy"": 0.6327372055867649, ""macro avg"": {""precision"": 0.6666321248610876, ""recall"": 0.5319299242325823, ""f1-score"": 0.4600462733424746, ""support"": 19403.0}, ""weighted avg"": {""precision"": 0.6581443936656772, ""recall"": 0.6327372055867649, ""f1-score"": 0.5292139255081227, ""support"": 19403.0}}"
PER_ORG_LOC_TYPED,deepset/gbert-base,GAHD (full),GERMEVAL (full),0.6276912097061972,0.5846297699361671,0.5850636596856327,0.584837855545925,0.7201660949629897,0.7162865864607649,0.7182211019085344,5569.0,0.4490934449093445,0.45384073291050037,0.4514546091833158,2838.0,0.584837855545925,0.6281671817997952,"{""0"": {""precision"": 0.7201660949629897, ""recall"": 0.7162865864607649, ""f1-score"": 0.7182211019085344, ""support"": 5569.0}, ""1"": {""precision"": 0.4490934449093445, ""recall"": 0.45384073291050037, ""f1-score"": 0.4514546091833158, ""support"": 2838.0}, ""accuracy"": 0.6276912097061972, ""macro avg"": {""precision"": 0.5846297699361671, ""recall"": 0.5850636596856327, ""f1-score"": 0.584837855545925, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.6286585202214356, ""recall"": 0.6276912097061972, ""f1-score"": 0.6281671817997952, ""support"": 8407.0}}"
